Date,Time,PID,TID,Level,Tag,Message
11-06,12:02:11.979,0,0,I,msm_cvp,msm_cvp:  : info: Closed cvp instance: 0000000000000000 session_id = 0
11-06,12:02:11.980,0,0,I,msm_cvp,msm_cvp:  : info: Closed cvp instance: 0000000000000000 session_id = 0
11-06,12:02:11.983,0,0,I,msm_cvp,msm_cvp:  : info: Closed cvp instance: 0000000000000000 session_id = 0
11-06,12:02:12.419,0,0,W,healthd,healthd:  : battery l=97 v=4138 t=24.5 h=2 st=4 c=-1359374 fc=5703000 cc=6 chg=u
11-06,12:02:16.111,0,0,W,healthd,healthd:  : battery l=97 v=4143 t=24.5 h=2 st=4 c=-1362303 fc=5703000 cc=6 chg=u
11-06,12:02:19.472,0,0,W,healthd,healthd:  : battery l=97 v=4147 t=24.5 h=2 st=4 c=-1253417 fc=5703000 cc=6 chg=u
11-06,12:02:20.252,0,0,W,healthd,healthd:  : battery l=97 v=4143 t=24.5 h=2 st=4 c=-1365233 fc=5703000 cc=6 chg=u
11-06,12:02:54.583,1191,1375,D,DeviceIdleController,DeviceIdleController:  Force Active disengaged
11-06,12:02:22.428,0,0,W,healthd,healthd:  : battery l=97 v=4146 t=24.5 h=2 st=4 c=-1284667 fc=5703000 cc=6 chg=u
11-06,12:02:22.581,0,0,E,syncboss_spi,syncboss_spi:  spi0.0: bad magic from MCU (value: 0xcacacaca data_ready_irq: 1 wake_timer: 0 send_timer: 0 msg_to_send: 0)
11-06,12:02:24.216,0,0,W,healthd,healthd:  : battery l=97 v=4144 t=24.5 h=2 st=4 c=-1330077 fc=5703000 cc=6 chg=u
11-06,12:02:32.338,0,0,W,healthd,healthd:  : battery l=97 v=4144 t=24.7 h=2 st=4 c=-1281737 fc=5703000 cc=6 chg=u
11-06,12:02:32.438,0,0,W,healthd,healthd:  : battery l=97 v=4144 t=24.7 h=2 st=4 c=-1281737 fc=5703000 cc=6 chg=u
11-06,12:02:40.448,0,0,W,healthd,healthd:  : battery l=96 v=4140 t=24.5 h=2 st=4 c=-1297850 fc=5703000 cc=6 chg=u
11-06,12:02:42.448,0,0,W,healthd,healthd:  : battery l=96 v=4139 t=24.5 h=2 st=4 c=-1251464 fc=5703000 cc=6 chg=u
11-06,12:03:17.064,1191,4329,W,ProcessStats,ProcessStats:  Tracking association SourceState{d469472 com.oculus.systemux:SystemUX/10013 BTopFgs #4883090} whose proc state 2 is better than process ProcessState{b68d368 com.oculus.ocms/10033 pkg=com.oculus.ocms} proc state 3 (120 skipped)
11-06,12:02:43.031,0,0,W,healthd,healthd:  : battery l=96 v=4139 t=25.0 h=2 st=4 c=-1297850 fc=5703000 cc=6 chg=u
11-06,12:03:17.084,1191,1707,W,ActivityManager,ActivityManager:  setIsForegroundPanelService: ComponentInfo{com.oculus.systemux/com.oculus.panelapp.virtualobjects.VirtualObjectsPanelService} not found
11-06,12:03:17.110,1191,1300,D,OculusWindowMgr,OculusWindowMgr:  New focused window: Window{ad0c62f u0 Shell.EventInterceptor}
11-06,12:03:17.127,1191,1626,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 135634846; UID 10037; state: DISABLED
11-06,12:03:17.127,1191,1626,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 177438394; UID 10037; state: DISABLED
11-06,12:03:17.128,1191,1626,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 135772972; UID 10037; state: DISABLED
11-06,12:03:17.128,1191,1626,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 135754954; UID 10037; state: DISABLED
11-06,12:03:17.128,1191,1309,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 143937733; UID 10037; state: DISABLED
11-06,12:02:43.149,0,0,I,qcom,qcom:  camera ac4f000.qcom cci: qcom cam-sensor5: Linked as a consumer to regulator.19
11-06,12:03:17.183,1191,1309,W,ActivityManager,ActivityManager:  Slow operation: 56ms so far now at startProcess: returned from zygote!
11-06,12:03:17.184,1191,1309,W,ActivityManager,ActivityManager:  Slow operation: 57ms so far now at startProcess: done updating battery stats
11-06,12:03:17.185,1191,1309,W,ActivityManager,ActivityManager:  Slow operation: 58ms so far now at startProcess: building log message
11-06,12:03:17.185,1191,1309,I,ActivityManager,ActivityManager:  Start proc 21286:com.oculus.vrshell:Keyboard/u0a37 for service {com.oculus.vrshell/com.oculus.panelapp.keyboardv2.KeyboardPanelService}
11-06,12:03:17.185,1191,1309,W,ActivityManager,ActivityManager:  Slow operation: 58ms so far now at startProcess: starting to update pids map
11-06,12:03:17.185,1191,1309,W,ActivityManager,ActivityManager:  Slow operation: 58ms so far now at startProcess: done updating pids map
11-06,12:02:43.156,0,0,I,qcom,qcom:  camera ac4f000.qcom cci: qcom cam-sensor5: Linked as a consumer to regulator.26
11-06,12:02:43.158,0,0,I,qcom,qcom:  camera ac4f000.qcom cci: qcom cam-sensor5: Linked as a consumer to regulator.71
11-06,12:02:43.178,0,0,I,binder,binder:  : 21286:21286 ioctl 40046210 7fcc63f374 returned -22
11-06,12:02:43.180,0,0,I,CAM_ERR,CAM_ERR:  : CAM-ISP: __cam_isp_ctx_acquire_dev_in_available: 5215 DBG: Acquire success on session_hdl 0xc20203 num_rsrces -16843010 ctx 3 next state ACQUIRED rc 0
11-06,12:02:43.180,0,0,I,CAM_ERR,CAM_ERR:  : CAM-ISP: __cam_isp_ctx_acquire_hw_v2: 5522 DBG: Acquire V2 success on session_hdl 0xc20203s ctx_type 2 ctx_id 3
11-06,12:02:43.181,0,0,I,CAM_ERR,CAM_ERR:  : CAM-ISP: __cam_isp_ctx_link_in_acquired: 5912 DBG: Link in Acquired next state ACQUIRED RC = 0
11-06,12:03:17.339,1191,1191,W,NotificationHistory,NotificationHistory:  Attempted to add notif for locked/gone/disabled user 0
11-06,12:03:17.481,1191,1626,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device added: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main"": uniqueId=""virtual:com.oculus.vrshell 10037 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main 1"" 1250 x 1250 modeId 2391 defaultModeId 2391 supportedModes [{id=2391 width=1250 height=1250 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state OFF owner com.oculus.vrshell (uid 10037) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:03:17.481,1191,1626,I,LogicalDisplayMapper,LogicalDisplayMapper:  Applying layout: [{addr: {port=129 model=0x40446db4f73381} dispId: 0(ON)}] Previous layout: [{addr: {port=129 model=0x40446db4f73381} dispId: 0(ON)}]
11-06,12:03:17.481,1191,1626,I,LogicalDisplayMapper,"LogicalDisplayMapper:  Adding new display: 1443: DisplayInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main"" displayId 1443"" displayGroupId -1 FLAG_PRIVATE real 1250 x 1250 largest app 1250 x 1250 smallest app 1250 x 1250 appVsyncOff 0 presDeadline 16666666 mode 2391 defaultMode 2391 modes [{id=2391 width=1250 height=1250 fps=60.0 alternativeRefreshRates=[]}] hdrCapabilities null userDisabledHdrTypes [] minimalPostProcessingSupported false rotation 0 state OFF type VIRTUAL uniqueId ""virtual:com.oculus.vrshell 10037 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main 1"" app 1250 x 1250 density 200 (200.0 x 200.0) dpi layerStack 1443 colorMode 0 supportedColorModes [0] deviceProductInfo null owner com.oculus.vrshell (uid 10037) removeMode 1 refreshRateOverride 0.0 brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0}"
11-06,12:03:17.482,1191,1626,I,LogicalDisplayMapper,LogicalDisplayMapper:  Setting new display group 0 for display 1443 from previous group: null
11-06,12:03:17.482,1191,1626,W,DisplayPowerController[1443],DisplayPowerController[1443]:  Screen brightness nits configuration is unavailable; falling back
11-06,12:03:17.498,1191,1298,I,WindowManager,WindowManager:  Override config changes=20005df8 {0.0 ?mcc?mnc ?localeList ?layoutDir sw1000dp w1000dp h1000dp 200dpi xlrg port ?uimode ?night -touch -keyb/v/h -nav/h winConfig={ mBounds=Rect(0 0 - 1250 1250) mAppBounds=Rect(0 0 - 1250 1250) mMaxBounds=Rect(0 0 - 1250 1250) mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} ?fontWeightAdjustment} for displayId=1443
11-06,12:03:17.512,1191,1298,V,WindowManager,WindowManager:  Display 1443 state is now (1) so update layer mirroring?
11-06,12:03:17.578,1191,1300,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device changed: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main"": uniqueId=""virtual:com.oculus.vrshell 10037 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main 1"" 832 x 362 modeId 2392 defaultModeId 2392 supportedModes [{id=2392 width=832 height=362 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state OFF owner com.oculus.vrshell (uid 10037) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:03:17.581,1191,1298,I,WindowManager,WindowManager:  Override config changes=20000d80 {0.0 ?mcc?mnc ?localeList ?layoutDir sw289dp w665dp h289dp 200dpi nrml long land ?uimode ?night -touch -keyb/v/h -nav/h winConfig={ mBounds=Rect(0 0 - 832 362) mAppBounds=Rect(0 0 - 832 362) mMaxBounds=Rect(0 0 - 832 362) mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} ?fontWeightAdjustment} for displayId=1443
11-06,12:03:17.586,1191,1298,V,WindowManager,WindowManager:  Display 1443 state is now (1) so update layer mirroring?
11-06,12:03:17.589,1191,1298,V,WindowManager,WindowManager:  Display 1443 state is now (1) so update layer mirroring?
11-06,12:03:17.609,1191,1300,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device changed: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main"": uniqueId=""virtual:com.oculus.vrshell 10037 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main 1"" 832 x 362 modeId 2392 defaultModeId 2392 supportedModes [{id=2392 width=832 height=362 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state OFF owner com.oculus.vrshell (uid 10037) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:03:17.610,1191,1300,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device changed: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main"": uniqueId=""virtual:com.oculus.vrshell 10037 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main 1"" 832 x 362 modeId 2392 defaultModeId 2392 supportedModes [{id=2392 width=832 height=362 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state ON owner com.oculus.vrshell (uid 10037) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:03:17.615,1191,1298,V,WindowManager,WindowManager:  Display 1443 state is now (2) so update layer mirroring?
11-06,12:02:43.638,0,0,I,binder,binder:  : 21286:21332 ioctl 40046210 74204adf14 returned -22
11-06,12:02:43.647,0,0,I,binder,binder:  : 21286:21332 ioctl 40046210 74204afca4 returned -22
11-06,12:02:43.729,0,0,I,CAM_ERR,CAM_ERR:  : CAM-ISP: __cam_isp_ctx_config_dev_in_acquired: 5834 DBG: Config Dev in Acquired next state READY RC = 0
11-06,12:02:43.729,0,0,I,CAM_ERR,CAM_ERR:  : CAM-ISP: __cam_isp_ctx_start_dev_in_ready: 6019 DBG: start device success ctx 3 state 1
11-06,12:02:43.729,0,0,I,CAM_ERR,CAM_ERR:  : CAM-ISP: __cam_isp_ctx_start_dev_in_ready: 6050 DBG: Start in Ready next state ACTIVATED
11-06,12:02:43.731,0,0,I,CAM_ERR,CAM_ERR:  : CAM-ISP: __cam_isp_ctx_start_dev_in_ready: 6068 DBG: start device success ctx 3 substate 1
11-06,12:03:17.816,1191,2148,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 171306433; UID 10037; state: DISABLED
11-06,12:03:17.859,1191,1191,W,NotificationHistory,NotificationHistory:  Attempted to add notif for locked/gone/disabled user 0
11-06,12:03:18.010,626,646,D,SPL,SPL:  : Handle Request
11-06,12:03:18.010,626,646,E,SPL,SPL:  : unknown cmd id [57005]
11-06,12:03:18.010,626,646,D,SPL,SPL:  : Send Response
11-06,12:03:18.010,626,646,D,SPL,SPL:  : QSEECom_send_resp() OK.
11-06,12:03:18.010,626,646,D,SPL,SPL:  : ==== Wait For Request ======
11-06,12:03:18.017,626,646,D,SPL,SPL:  : Handle Request
11-06,12:03:18.017,626,646,D,SPL,SPL:  : Dev node [/dev/qsee_ipc_irq_spss] opened OK.
11-06,12:03:18.017,626,646,D,SPL,SPL:  : timeout_msec [120000]
11-06,12:03:18.017,626,646,D,SPL,SPL:  : pfd[0].fd [33].
11-06,12:03:18.017,626,646,D,SPL,SPL:  : pfd[1].fd [28].
11-06,12:03:18.017,626,646,D,SPL,SPL:  : Call poll()
11-06,12:03:18.017,626,646,D,SPL,SPL:  : poll() ret [1].
11-06,12:03:18.017,626,646,D,SPL,SPL:  : pfd[0].revents [0x1].
11-06,12:03:18.017,626,646,D,SPL,SPL:  : pfd[1].revents [0x0].
11-06,12:03:18.017,626,646,D,SPL,SPL:  : IRQ Detected OK.
11-06,12:03:18.017,626,646,D,SPL,SPL:  : Send Response
11-06,12:03:18.017,626,646,D,SPL,SPL:  : QSEECom_send_resp() OK.
11-06,12:03:18.017,626,646,D,SPL,SPL:  : ==== Wait For Request ======
11-06,12:03:18.019,626,646,D,SPL,SPL:  : Handle Request
11-06,12:03:18.019,626,646,D,SPL,SPL:  : Dev node [/dev/qsee_ipc_irq_spss] opened OK.
11-06,12:03:18.019,626,646,D,SPL,SPL:  : timeout_msec [120000]
11-06,12:03:18.019,626,646,D,SPL,SPL:  : pfd[0].fd [33].
11-06,12:03:18.019,626,646,D,SPL,SPL:  : pfd[1].fd [28].
11-06,12:03:18.019,626,646,D,SPL,SPL:  : Call poll()
11-06,12:03:18.021,626,646,D,SPL,SPL:  : poll() ret [1].
11-06,12:03:18.021,626,646,D,SPL,SPL:  : pfd[0].revents [0x1].
11-06,12:03:18.021,626,646,D,SPL,SPL:  : pfd[1].revents [0x0].
11-06,12:03:18.021,626,646,D,SPL,SPL:  : IRQ Detected OK.
11-06,12:03:18.021,626,646,D,SPL,SPL:  : Send Response
11-06,12:03:18.021,626,646,D,SPL,SPL:  : QSEECom_send_resp() OK.
11-06,12:03:18.021,626,646,D,SPL,SPL:  : ==== Wait For Request ======
11-06,12:03:18.025,626,646,D,SPL,SPL:  : Handle Request
11-06,12:03:18.025,626,646,E,SPL,SPL:  : unknown cmd id [57005]
11-06,12:03:18.025,626,646,D,SPL,SPL:  : Send Response
11-06,12:03:18.025,626,646,D,SPL,SPL:  : QSEECom_send_resp() OK.
11-06,12:03:18.026,626,646,D,SPL,SPL:  : ==== Wait For Request ======
11-06,12:03:18.029,626,646,D,SPL,SPL:  : Handle Request
11-06,12:03:18.029,626,646,D,SPL,SPL:  : Dev node [/dev/qsee_ipc_irq_spss] opened OK.
11-06,12:03:18.029,626,646,D,SPL,SPL:  : timeout_msec [120000]
11-06,12:03:18.029,626,646,D,SPL,SPL:  : pfd[0].fd [33].
11-06,12:03:18.029,626,646,D,SPL,SPL:  : pfd[1].fd [28].
11-06,12:03:18.029,626,646,D,SPL,SPL:  : Call poll()
11-06,12:03:18.029,626,646,D,SPL,SPL:  : poll() ret [1].
11-06,12:03:18.029,626,646,D,SPL,SPL:  : pfd[0].revents [0x1].
11-06,12:03:18.029,626,646,D,SPL,SPL:  : pfd[1].revents [0x0].
11-06,12:03:18.029,626,646,D,SPL,SPL:  : IRQ Detected OK.
11-06,12:03:18.029,626,646,D,SPL,SPL:  : Send Response
11-06,12:03:18.029,626,646,D,SPL,SPL:  : QSEECom_send_resp() OK.
11-06,12:03:18.029,626,646,D,SPL,SPL:  : ==== Wait For Request ======
11-06,12:03:18.030,626,646,D,SPL,SPL:  : Handle Request
11-06,12:03:18.031,626,646,D,SPL,SPL:  : Dev node [/dev/qsee_ipc_irq_spss] opened OK.
11-06,12:03:18.031,626,646,D,SPL,SPL:  : timeout_msec [120000]
11-06,12:03:18.031,626,646,D,SPL,SPL:  : pfd[0].fd [33].
11-06,12:03:18.031,626,646,D,SPL,SPL:  : pfd[1].fd [28].
11-06,12:03:18.031,626,646,D,SPL,SPL:  : Call poll()
11-06,12:03:18.035,626,646,D,SPL,SPL:  : poll() ret [1].
11-06,12:03:18.035,626,646,D,SPL,SPL:  : pfd[0].revents [0x1].
11-06,12:03:18.035,626,646,D,SPL,SPL:  : pfd[1].revents [0x0].
11-06,12:03:18.035,626,646,D,SPL,SPL:  : IRQ Detected OK.
11-06,12:03:18.035,626,646,D,SPL,SPL:  : Send Response
11-06,12:03:18.035,626,646,D,SPL,SPL:  : QSEECom_send_resp() OK.
11-06,12:03:18.035,626,646,D,SPL,SPL:  : ==== Wait For Request ======
11-06,12:03:18.062,1191,1972,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 135634846; UID 10013; state: DISABLED
11-06,12:03:18.062,1191,1972,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 177438394; UID 10013; state: DISABLED
11-06,12:03:18.062,1191,1972,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 135772972; UID 10013; state: DISABLED
11-06,12:03:18.062,1191,1972,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 135754954; UID 10013; state: ENABLED
11-06,12:03:18.062,1191,1309,D,CompatibilityChangeReporter,CompatibilityChangeReporter:  Compat change id reported: 143937733; UID 10013; state: ENABLED
11-06,12:03:18.111,1191,1309,I,ActivityManager,ActivityManager:  Start proc 21355:com.oculus.systemux:Assistant/u0a13 for service {com.oculus.systemux/com.oculus.panelapp.assistant.AssistantPanelService}
11-06,12:02:44.120,0,0,I,binder,binder:  : 21355:21355 ioctl 40046210 7fcc63f374 returned -22
11-06,12:03:18.933,1191,1191,I,Telecom,Telecom:  : DefaultDialerCache: Refreshing default dialer for user 0: now null: DDC.oR@DI4
11-06,12:03:19.147,1191,1307,W,VoiceInteractionManager,VoiceInteractionManager:  no available voice recognition services found for user 0
11-06,12:02:48.557,0,0,W,healthd,healthd:  : battery l=96 v=4086 t=25.0 h=2 st=4 c=-2001463 fc=5703000 cc=6 chg=u
11-06,12:02:48.730,0,0,I,CAM_ERR,CAM_ERR:  : CAM-CRM: __cam_req_mgr_process_sof_freeze: 1806 SOF freeze for session 12714499 link 0xe4030c
11-06,12:02:51.947,0,0,W,healthd,healthd:  : battery l=96 v=4109 t=25.2 h=2 st=4 c=-1624510 fc=5703000 cc=6 chg=u
11-06,12:02:52.457,0,0,W,healthd,healthd:  : battery l=96 v=4109 t=25.2 h=2 st=4 c=-1624510 fc=5703000 cc=6 chg=u
11-06,12:03:27.116,1191,5628,W,ProcessStats,ProcessStats:  Tracking association SourceState{4e922c9 com.oculus.horizon/10054 BTopFgs #4883262} whose proc state 2 is better than process ProcessState{b68d368 com.oculus.ocms/10033 pkg=com.oculus.ocms} proc state 3 (210 skipped)
